,index,site_y,product,product_price,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,review_polarity,review_subjectivity,review_length,total_star_rating,prod_subjectivity,pred_useful,rank
7145,10323,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,Excellent,Weslee Calicchio,It was fairly easy to put together and it was exactly what she wanted and looks great in her office.,5,0,0.620833333,0.708333333,20.0,4.5,0.5344227994227995,0,7146
7146,8606,bestbuy,Star Wars Jedi: Survivor Standard Edition - PlayStation 5,34.99,Hogwarts Legacy Review,RCOS,Great game! Loving it so far. We have been playing it non-stop since it arrived.,5,0,0.25,0.775,15.0,4.7,0.4299918831168832,0,7147
7147,5335,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Satisfied,JBLprops,Great sound for its size. Easy to carry around and I like that this can be linked to another speaker,5,0,0.533333333,0.745833333,20.0,4.8,0.3508503401360544,0,7148
7148,7727,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,great value,elvis,I used this product for 5 computers. It was quick and easy to install,4,0,0.522222222,0.694444444,14.0,4.5,0.4601818181818181,0,7149
7149,12102,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,pretty good,jeffw,"good security, slows down the computer a little, but the constant upselling by Norton made it not worth it.",2,0,0.165277778,0.488888889,19.0,4.4,0.4782189677934357,0,7150
7150,5599,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,JBL Flip 5 Portable bluetooth speaker,TwiddlyWinks,Received JBL speaker earlier than the initial delivery date.  I love my forest green speaker.  It has a powerful and clean sound.  The sound quality is great and is very convenient.,5,0,0.276666667,0.495,34.0,4.8,0.3508503401360544,0,7151
7151,3633,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Really useful,LazaroV,Eassy to use and good.good for its price and its good for what its labeled for,5,0,0.5,0.3,16.0,4.1,0.4801345755693582,0,7152
7152,7421,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Perfect for home office,Teengirl,"Purchased for both home laptops (one for personal, one for husband's schooling). Works great.",4,0,0.6,0.683333333,14.0,4.5,0.4601818181818181,0,7153
7153,5809,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,A good purchase! Buy it!,Marie,This is such a good speaker and its money worth!!,5,0,0.5421875,0.45,10.0,4.8,0.3508503401360544,0,7154
7154,3514,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,Really like this phone,KellyjZ,Great screen size and battery life. Great overall phone.,5,0,0.45,0.425,9.0,4.6,0.4801500721500721,0,7155
7155,11199,Target,Mario Kart 8 Deluxe - Nintendo Switch,39.99,(no review title),rj45,Great family game the kids will love. Awesome graphics and sound. Didnt regret this purchase.,5,0,0.46,0.63,15.0,4.8,0.3861699703804968,0,7156
7156,1490,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,LOVE TURBO TAX ADVANTAGE,CEAH,"TURBO TAX ADVANTAGE ISEASY TO USE, FAST & EFFICIENT.",5,0,0.35,0.6,9.0,4.3,0.6581573498964806,0,7157
7157,8222,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Love the tv but hate the remote,PhyllisL,Love the tv! Hate the remote!  The picture is very vivid and the sound is excellent. I am a 72 year old with a hearing impairment and love the sound quality on this set and the picture is outstanding! The remote is very annoying.  I ended up buying another remote on Amazon that is more senior citizen friendly.,4,0,0.120138889,0.569444444,60.0,4.8,0.4303401360544217,0,7158
7158,2300,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Easy to use,penny4742,I have had this microwave for about two months and I really like it. It cooks food evenly and is easy to use.,5,0,0.355555556,0.622222222,23.0,4.4,0.3945085778419112,0,7159
7159,2923,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Love me some windex,amandak193,"Love me some windex to get a nice clean streak free mirror or glass , who doesn't love windex I use it all the time and there's nothing better",5,0,0.480952381,0.685714286,29.0,4.7,0.6171052631578947,0,7160
7160,3696,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Don't recommend this printer,JohnG,The printer constantly gets disconnected from the network and you won't be able to print from the app. If you choose to get the HP+ subscription make sure you know how many pages will print in the month and if you cancel at any point your current cartridges will stop working.,1,0,0.3,0.549444444,51.0,4.1,0.4801345755693582,0,7161
7161,2131,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Good Performance,Fred W,Good performance. Needed same unit to avoid buying new trim kit.,4,0,0.384090909,0.444886364,11.0,4.4,0.3945085778419112,0,7162
7162,8259,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Amazing,Elpepe88,The graphics are amazing perfect size and gaming as well,5,0,0.733333333,0.933333333,10.0,4.8,0.4303401360544217,0,7163
7163,8691,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Jedi Survivor PS5,WilliamF,This game has a huge map and more to explore than I know where to start.  The graphics are the best I've seen in a long time.  The fighting and game play are amazing.,5,0,0.235714286,0.542857143,36.0,4.8,0.4839256198347108,0,7164
7164,7553,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Perfect,Shay,This is great! Very beneficial it was a very easy process to install.,5,0,0.690833333,0.7625,13.0,4.5,0.4601818181818181,0,7165
7165,12302,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Great value,Marc,Easy to install with code number. Have been using norton for like 20 years. Good stuff.,5,0,0.644444444,0.727777778,16.0,4.4,0.4782189677934357,0,7166
7166,7771,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,"This is really good,everything is working perfectl",Zetta,"This is really good,everything is working perfectly.",5,0,0.466666667,0.466666667,7.0,4.5,0.4601818181818181,0,7167
7167,6141,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Retired,RayP,geek squad has helped me each time i have visited the store,5,0,0.0,0.0,12.0,4.5,0.4601818181818181,0,7168
7168,8451,bestbuy,Hogwarts Legacy Standard Edition - Xbox Series X,44.99,Best phone ever !!,CoreyH,Love the phone! Everything I wanted and so much more!!!,5,0,0.8671875,0.466666667,10.0,4.8,0.4047023809523811,0,7169
7169,8374,bestbuy,Hogwarts Legacy Standard Edition - Xbox Series X,44.99,Great buy!,Dora,Great phone! I take some Amazing pictures with it! Sound is perfect! I have no complaints!,5,0,0.83,0.76,16.0,4.8,0.4047023809523811,0,7170
7170,8202,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Excellent TV but,FarisC,"All around one of the best TVs on the market. However, if youre in a bright room I recommend you dim the room as the TV is susceptible to glaring",5,0,0.7,0.65,30.0,4.8,0.4303401360544217,0,7171
7171,7635,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Just same old office,Boserwolf,"Just same old office, but I don't like the fact I have to buy this each year.",4,0,0.05,0.1625,17.0,4.5,0.4601818181818181,0,7172
7172,10374,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,Not bad but one issue.,Nick Pagan,"The biggest issue with this bookcase is the instructions. I didnt realize there was a right and wrong way to attach the shelves until I did completely backwards and had to take the entire thing apart. Other than that, its not bad for the price point.",4,0,0.065816327,0.595578231,46.0,4.5,0.5344227994227995,0,7173
7173,4363,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,"nice product, very annoying messages",noneofyourbusiness,"nice product, very annoying messages about signing up for different stuff.  I don't have time or inclination to look at or think about it. i just want the hardware to work when i need it.",5,0,-0.16,0.92,36.0,4.1,0.4801345755693582,0,7174
7174,5743,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Jbl speaker,IkeJones,Awesome product great price great deal great customer service,5,0,0.85,0.8125,9.0,4.8,0.3508503401360544,0,7175
7175,11259,Target,"Ninja Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, Smoker, Ninja Woodfire Technology, Electric - OO101",399.99,Love it!,Jason S,Love this oven for all sorts of reasons but everyone loves the pizza!,5,0,0.625,0.6,13.0,4.7,0.4839813311688312,0,7176
7176,7569,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,great value,ALCG,nice that this covers 5 different types of equipment,5,0,0.466666667,0.783333333,9.0,4.5,0.4601818181818181,0,7177
7177,7696,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Easy,Chino,Great for a family or big groups with multiple laptops/computers.,4,0,0.308333333,0.420833333,10.0,4.5,0.4601818181818181,0,7178
7178,7980,bestbuy,"TurboTax - Deluxe 2023 Federal + E-file & State - Mac OS, Windows [Digital]",69.99,Used for Years,BarbaraT,I have used TurboTax Deluxe for years.  I just used it to file my taxes for 2023.,5,0,0.6,0.9,18.0,4.6,0.4391614906832297,0,7179
7179,7012,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,This is serious software,Oabandit,I've only touched the surface of what this software can do. I'm slowly making good use of it. This does a lot!,5,0,0.060416667,0.666666667,22.0,4.5,0.4601818181818181,0,7180
7180,8339,bestbuy,Hogwarts Legacy Standard Edition - Xbox Series X,44.99,Iphone 13 pink,Less,My sister loves her new phone and loves the color as well im glad i did this purchase! Definitely would do it again!,5,0,0.165340909,0.563636364,23.0,4.8,0.4047023809523811,0,7181
7181,900,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,This device takes amazing photos.,Chicken7613,"[This review was collected as part of a promotion.] The best thing about this phone is it takes amazing photos, great in any lighting.",4,0,0.75,0.7125,24.0,4.6,0.4695056042149065,0,7182
7182,5040,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Quality,Carlitos,I'ts great.  Nice sounds and fantastic products. Convenient size.,5,0,0.6,0.883333333,10.0,4.8,0.3508503401360544,0,7183
7183,1413,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,State entries wiped out during review.,Montana Momma,"I have used Turbotax for more than 10 years and not had a problem but this year was difficult. When all entries are made, including state, and you're about ready to file, it recommends reviewing so I said review. Federal was fine but when I got to state the only options were DONE WITH STATES, GET ANOTHER STATE or EDIT. Everywhere else in the app, Edit just shows what your current entry is so I picked EDIT and it wiped out all of my state entries and I had to recalculate and re-enter. them. NOT FUN!!!",4,0,0.04624256,0.585714286,96.0,4.3,0.6581573498964806,0,7184
7184,1147,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,UNDERSTANDABLE,AZHAR1,"IT IS EASY TO USE, SIMPLE AND EASY TO COMPLETE ALL REQUIRED FORMS.",5,0,0.241666667,0.605952381,13.0,4.3,0.6581573498964806,0,7185
7185,5007,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Good portable sound,Mlmm93,"Good price, big improvement over my past portable sound devices. Appreciate curbside pickup,",5,0,0.325,0.391666667,13.0,4.8,0.3508503401360544,0,7186
7186,984,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,So helpful,MA Frenchie,"As usual, easy to use and efficient. Once submitted, my return was approved within hours by both Federal and State. Payment is done within 5-7 days> I have been using TurboTax for 10 years and will continue to do so in the future.",5,0,0.061111111,0.402777778,43.0,4.3,0.6581573498964806,0,7187
7187,6321,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Geek Squad,GreeleyCO,"About time Microsoft came up with a plan like this.  Geek Squad installed on my new computers.  I love Geek Squad, and please don't close this store!!!",5,0,0.556463068,0.527272727,29.0,4.5,0.4601818181818181,0,7188
7188,3245,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,It's really good for,deliab7bc2,It's really good for windows and even mirrors especially as my little siblings like to touch mirrors and make them dirty all the time this does the job in no time and has them sparkling all over again would recommend,4,0,0.10625,0.75,40.0,4.7,0.6171052631578947,0,7189
7189,4511,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Desk top printer,Jason,Good working printer and you can print from anywhere.,5,0,0.6,0.55,9.0,4.1,0.4801345755693582,0,7190
7190,4447,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Excellent,Conny,Excellent printer. It works fine for what l need..,5,0,0.805555556,0.833333333,9.0,4.1,0.4801345755693582,0,7191
7191,7406,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great product,DFamily,"Great product for the price, easy to set-up and use.",5,0,0.677777778,0.777777778,10.0,4.5,0.4601818181818181,0,7192
7192,6147,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,A must have.,IronMikeTulsa,"This is a must have for a home office, or for mobile devices.",5,0,0.0,0.0,13.0,4.5,0.4601818181818181,0,7193
